SARDAR SAROVAR,GUJARAT,138.68,454.99,121.35,398.13,121.37,398.20,110.84,363.65,5469.00,1817.55,390.63,5760.00,4.67,1462.67,1.19,3019.94


UKAI,GUJARAT,105.16,345.01,103.33,339.02,102.98,337.86,82.30,270.01,1080.00,813.08,676.49,6619.15,5.37,5829.55,4.73,260.97


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,396.23,1299.98,386.69,1268.67,381.00,1250.00,420.48,725.00,479.70,6911.19,5.60,4721.15,3.83,47.77


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.17,847.01,259.1,850.07,243.24,798.03,2628.00,1316.12,849.05,9706.00,7.87,6352.94,5.15,2386.65


BHIRA,MAHARASHTRA,606.03,1988.29,604.66,1983.79,604.58,1983.53,590.09,1935.99,790.00,618.80,553.19,522.76,0.42,467.33,0.38,266.77


KOYNA,MAHARASHTRA,657.91,2158.50,655.05,2149.10,657.9,2158.46,609.60,2000.00,3130.00,3126.10,2723.03,2677.14,2.17,2338.60,1.90,445.50


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.07,2746.29,836.8,2745.41,513.59,1685.01,670.00,551.60,495.69,892.55,0.72,802.08,0.65,270.40


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,172.27,565.19,179.74,589.70,150.88,495.01,2237.00,1398.13,905.25,6537.80,5.30,4462.35,3.62,944.69


SRISAILAM,ANDHRA PRADESH,269.75,885.01,264.54,867.91,269.69,884.81,243.84,800.00,4300.00,1391.84,866.31,7105.96,5.76,4460.22,3.62,921.23


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,519.62,1704.79,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,407.06

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,554.20,1818.24,548.42,1799.28,513.52,1684.78,542.00,2885.00,2034.28,108.04,93574.46,75.86,241.58


SHARAVATHY,KARNATAKA,554.43,1819.00,553.32,1815.35,552.6,1812.99,522.73,1714.99,5564.00,4557.03,4192.13,4297.08,3.48,3952.99,3.20,3304.91


IDAMALAYAR,KERALA,169.00,554.46,167.80,550.52,161.62,530.25,114.99,377.26,380.00,254.45,245.85,1017.80,0.83,983.52,0.80,179.50


IDUKKI,KERALA,732.35,2402.72,727.21,2385.86,727.95,2388.29,694.94,2279.99,2398.00,2146.32,1729.64,1459.50,1.18,1174.58,0.95,1681.06
,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Nov-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,976.84,3204.86,976.35,3203.25,908.30,2979.99,1338.00,764.00,613.63,446.26,0.36,380.85,0.31,877.81


KUNDAH GROUP,TAMIL NADU,392.49,692,2270.34,1315.00,1270.00,119.63,346.50,0.28,679.45


METTUR,TAMIL NADU,240.79,789.99,231.84,760.63,224.51,736.58,211.23,693.01,790.00,204.00,94.89,2504.70,2.03,1369.31,1.11,105.00


PERIYAR,TAMIL NADU,46.33,152.00,37.97,124.57,35.87,117.68,33.53,110.01,409.00,216.00,58.29,273.51,0.22,74.26,0.06,302.34


BALIMELA,ORISSA,462.08,1516.01,445.95,1463.10,459,1505.91,438.91,1439.99,1183.00,897.75,183.59,2675.96,2.17,547.23,0.44,886.03


HIRAKUD,ORISSA,192.02,629.99,191.20,627.31,191.74,629.07,179.83,589.99,1174.00,372.28,324.51,4709.43,3.82,4188.97,3.40,771.09


INDRAVATI,ORISSA,641.84,2105.77,630.66,2069.09,639.5,2098.10,625.00,2050.52,1962.00,1213.13,162.27,1485.50,1.20,402.11,0.33,1247.01


RENGALI,ORISSA,123.44,404.99,123.29,404.49,118.61,389.14,109.72,359.97,525.00,275.00,261.11,3167.81,2.57,3108.98,2.52,631.22


UPPER KOLAB,ORISSA,857.78,2814.24,849.73,2787.83,855.94,2808.20,843.78,2768.31,832.00,540.00,138.13,935.00,0.76,278.45,0.23,490.03


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.5,2521.33,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,334.36


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,02-Nov-2011,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,509.81,1672.60,511.61,1678.51,445.62,1462.01,5282.00,1728.80,1537.08,6516.07,5.28,5885.33,4.77,4133.68


PONG,PUNJAB,426.72,1400.00,420.66,1380.11,422.88,1387.40,384.05,1260.01,1123.00,1084.00,812.22,6946.00,5.63,5434.20,4.41,1059.42


RANJIT SAGAR,PUNJAB,527.91,1731.99,521.25,1710.14,521.07,1709.55,487.91,1600.75,1507.00,390.30,324.68,7199.17,5.84,1663.36,1.35,1314.00


R.P. SAGAR,RAJASTHAN,352.81,1157.51,350.61,1150.30,349.18,1145.60,343.81,1127.99,459.00,175.66,122.53,1568.98,1.27,1151.08,0.93,23.61


RIHAND,UTTAR PRADESH,268.22,879.99,265.05,869.60,257.89,846.10,252.98,829.99,920.00,860.50,597.90,5845.50,4.74,4411.40,3.58,309.31


RAM GANGA,UTTARAKHAND,366.00,1200.79,362.30,1188.65,365.44,1198.95,323.00,1059.71,164.00,480.80,427.65,2109.25,1.71,1852.89,1.50,168.18


TEHRI,UTTARAKHAND,829.79,2722.41,817.25,2681.27,819.45,2688.48,740.04,2427.95,309.00,1291.49,1003.43,2615.00,2.12,2123.34,1.72,2949.42


SARDAR SAROVAR,GUJARAT,138.68,454.99,121.35,398.13,121.3,397.97,110.84,363.65,5469.00,1817.55,390.63,5760.00,4.67,1462.67,1.19,3025.56


UKAI,GUJARAT,105.16,345.01,103.29,338.87,102.95,337.76,82.30,270.01,1080.00,813.08,673.32,6619.15,5.37,5810.12,4.71,262.82


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,396.19,1299.83,386.64,1268.50,381.00,1250.00,420.48,725.00,477.45,6911.19,5.60,4698.02,3.81,50.08


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.15,846.95,259.05,849.90,243.24,798.03,2628.00,1316.12,847.00,9706.00,7.87,6330.76,5.13,2393.15


BHIRA,MAHARASHTRA,606.03,1988.29,604.56,1983.46,604.89,1984.55,590.09,1935.99,790.00,618.80,548.60,522.76,0.42,463.45,0.38,267.54


KOYNA,MAHARASHTRA,657.91,2158.50,655.02,2149.00,657.91,2158.50,609.60,2000.00,3130.00,3126.10,2717.64,2677.14,2.17,2337.00,1.89,446.87


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.03,2746.16,836.95,2745.90,513.59,1685.01,670.00,551.60,493.68,892.55,0.72,798.82,0.65,272.18


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,172.09,564.60,179.71,589.60,150.88,495.01,2237.00,1398.13,894.75,6537.80,5.30,4416.26,3.58,948.03


SRISAILAM,ANDHRA PRADESH,269.75,885.01,264.51,867.81,269.66,884.71,243.84,800.00,4300.00,1391.84,863.86,7105.96,5.76,4447.62,3.61,923.62


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,505.97,1660.01,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,408.76

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,554.19,1818.21,548.43,1799.31,513.52,1684.78,542.00,2885.00,2033.48,108.04,93538.35,75.83,242.73


SHARAVATHY,KARNATAKA,554.43,1819.00,553.29,1815.26,552.6,1812.99,522.73,1714.99,5564.00,4557.03,4182.33,4297.08,3.48,3943.75,3.20,3321.84


IDAMALAYAR,KERALA,169.00,554.46,167.88,550.79,161.56,530.05,114.99,377.26,380.00,254.45,246.42,1017.80,0.83,985.82,0.80,180.40


IDUKKI,KERALA,732.35,2402.72,727.25,2385.99,727.98,2388.39,694.94,2279.99,2398.00,2146.32,1732.82,1459.50,1.18,1176.50,0.95,1687.87
,DAILY REPORT OF HYDRO RESERVOIRS FOR,02-Nov-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,977.01,3205.41,976.5,3203.74,908.30,2979.99,1338.00,764.00,617.68,446.26,0.36,382.82,0.31,880.14


KUNDAH GROUP,TAMIL NADU,3936.48,695,2280.18,1315.00,1270.00,1199.84,346.50,0.28,686.60


METTUR,TAMIL NADU,240.79,789.99,232.47,762.70,224.9,737.86,211.23,693.01,790.00,204.00,101.09,2504.70,2.03,1437.64,1.17,105.24


PERIYAR,TAMIL NADU,46.33,152.00,36.61,120.11,35.78,117.39,33.53,110.01,409.00,216.00,40.45,273.51,0.22,49.44,0.04,302.79


BALIMELA,ORISSA,462.08,1516.01,445.95,1463.10,459.06,1506.10,438.91,1439.99,1183.00,897.75,183.59,2675.96,2.17,547.23,0.44,887.19


HIRAKUD,ORISSA,192.02,629.99,191.20,627.31,191.74,629.07,179.83,589.99,1174.00,372.28,324.51,4709.43,3.82,4188.97,3.40,772.87


INDRAVATI,ORISSA,641.84,2105.77,630.66,2069.09,639.5,2098.10,625.00,2050.52,1962.00,1213.13,162.27,1485.50,1.20,402.11,0.33,1252.57


RENGALI,ORISSA,123.44,404.99,123.29,404.49,118.61,389.14,109.72,359.97,525.00,275.00,261.11,3167.81,2.57,3108.98,2.52,631.70


UPPER KOLAB,ORISSA,857.78,2814.24,849.73,2787.83,856,2808.40,843.78,2768.31,832.00,540.00,138.13,935.00,0.76,278.45,0.23,492.19


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.5,2521.33,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,336.89


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,03-Nov-2011,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,509.74,1672.36,511.55,1678.31,445.62,1462.01,5282.00,1728.80,1533.53,6516.07,5.28,5873.88,4.76,4145.63


PONG,PUNJAB,426.72,1400.00,420.52,1379.65,422.79,1387.11,384.05,1260.01,1123.00,1084.00,806.50,6946.00,5.63,5401.67,4.38,1066.65


RANJIT SAGAR,PUNJAB,527.91,1731.99,521.40,1710.63,520.86,1708.86,487.91,1600.75,1507.00,390.30,326.13,7199.17,5.84,1675.27,1.36,1317.54


R.P. SAGAR,RAJASTHAN,352.81,1157.51,350.64,1150.40,349.18,1145.60,343.81,1127.99,459.00,175.66,123.18,1568.98,1.27,1156.51,0.94,25.45


RIHAND,UTTAR PRADESH,268.22,879.99,265.02,869.50,257.89,846.10,252.98,829.99,920.00,860.50,590.75,5845.50,4.74,4397.12,3.56,312.08


RAM GANGA,UTTARAKHAND,366.00,1200.79,362.33,1188.75,365.44,1198.95,323.00,1059.71,164.00,480.80,428.83,2109.25,1.71,1854.38,1.50,168.18


TEHRI,UTTARAKHAND,829.79,2722.41,817.20,2681.10,819.43,2688.42,740.04,2427.95,309.00,1291.49,1002.38,2615.00,2.12,2121.49,1.72,2954.50


SARDAR SAROVAR,GUJARAT,138.68,454.99,121.54,398.75,121.47,398.52,110.84,363.65,5469.00,1817.55,400.91,5760.00,4.67,1497.07,1.21,3031.81


UKAI,GUJARAT,105.16,345.01,103.24,338.73,102.92,337.66,82.30,270.01,1080.00,813.08,670.35,6619.15,5.37,5791.99,4.70,264.85


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,393.09,1289.68,386.57,1268.27,381.00,1250.00,420.48,725.00,320.20,6911.19,5.60,3243.80,2.63,52.43


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.70,848.75,259.01,849.77,243.24,798.03,2628.00,1316.12,904.00,9706.00,7.87,6821.33,5.53,2399.80


BHIRA,MAHARASHTRA,606.03,1988.29,604.51,1983.30,604.5,1983.27,590.09,1935.99,790.00,618.80,546.30,522.76,0.42,461.51,0.37,268.01


KOYNA,MAHARASHTRA,657.91,2158.50,657.91,2158.49,657.91,2158.50,609.60,2000.00,3130.00,3126.10,3125.68,2677.14,2.17,2676.90,2.17,448.91


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.01,2746.10,837.1,2746.39,513.59,1685.01,670.00,551.60,492.69,892.55,0.72,797.22,0.65,273.95


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,171.88,563.91,179.65,589.40,150.88,495.01,2237.00,1398.13,882.45,6537.80,5.30,4362.29,3.54,950.27


SRISAILAM,ANDHRA PRADESH,269.75,885.01,264.51,867.81,269.66,884.71,243.84,800.00,4300.00,1391.84,863.86,7105.96,5.76,4447.62,3.61,923.74


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,519.62,1704.79,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,410.44

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,554.15,1818.08,548.45,1799.38,513.52,1684.78,542.00,2885.00,2030.18,108.04,93389.36,75.71,243.89


SHARAVATHY,KARNATAKA,554.43,1819.00,553.15,1814.80,552.71,1813.35,522.73,1714.99,5564.00,4557.03,4138.01,4297.08,3.48,3901.96,3.16,3337.47


IDAMALAYAR,KERALA,169.00,554.46,167.94,550.98,161.54,529.99,114.99,377.26,380.00,254.45,246.86,1017.80,0.83,987.56,0.80,181.30


IDUKKI,KERALA,732.35,2402.72,727.28,2386.09,728.01,2388.48,694.94,2279.99,2398.00,2146.32,1735.19,1459.50,1.18,1177.94,0.95,1694.68
,DAILY REPORT OF HYDRO RESERVOIRS FOR,03-Nov-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,977.18,3205.97,976.34,3203.22,908.30,2979.99,1338.00,764.00,621.73,446.26,0.36,384.79,0.31,881.86


KUNDAH GROUP,TAMIL NADU,3929.46,694,2276.90,1315.00,1270.00,1197.70,346.50,0.28,692.82


METTUR,TAMIL NADU,240.79,789.99,232.76,763.65,225.3,739.17,211.23,693.01,790.00,204.00,103.94,2504.70,2.03,1469.72,1.19,105.47


PERIYAR,TAMIL NADU,46.33,152.00,38.74,127.10,35.69,117.09,33.53,110.01,409.00,216.00,72.60,273.51,0.22,89.50,0.07,302.79


BALIMELA,ORISSA,462.08,1516.01,446.01,1463.30,459.15,1506.40,438.91,1439.99,1183.00,897.75,185.40,2675.96,2.17,552.61,0.45,888.61


HIRAKUD,ORISSA,192.02,629.99,191.20,627.31,191.74,629.07,179.83,589.99,1174.00,372.28,324.51,4709.43,3.82,4188.97,3.40,774.98


INDRAVATI,ORISSA,641.84,2105.77,630.61,2068.93,639.52,2098.16,625.00,2050.52,1962.00,1213.13,160.88,1485.50,1.20,397.99,0.32,1257.70


RENGALI,ORISSA,123.44,404.99,123.30,404.53,118.61,389.14,109.72,359.97,525.00,275.00,262.02,3167.81,2.57,3112.82,2.52,632.94


UPPER KOLAB,ORISSA,857.78,2814.24,849.60,2787.40,856.04,2808.53,843.78,2768.31,832.00,540.00,133.50,935.00,0.76,270.97,0.22,494.37


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.5,2521.33,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,339.43


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Nov-2011,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,509.67,1672.15,511.48,1678.08,445.62,1462.01,5282.00,1728.80,1530.42,6516.07,5.28,5863.87,4.75,4156.67


PONG,PUNJAB,426.72,1400.00,420.38,1379.19,422.72,1386.88,384.05,1260.01,1123.00,1084.00,800.84,6946.00,5.63,5369.63,4.35,1073.66


RANJIT SAGAR,PUNJAB,527.91,1731.99,521.06,1709.51,520.91,1709.02,487.91,1600.75,1507.00,390.30,322.83,7199.17,5.84,1648.24,1.34,1320.53


R.P. SAGAR,RAJASTHAN,352.81,1157.51,350.66,1150.46,349.12,1145.41,343.81,1127.99,459.00,175.66,123.57,1568.98,1.27,1159.76,0.94,27.46


RIHAND,UTTAR PRADESH,268.22,879.99,264.99,869.40,257.86,846.00,252.98,829.99,920.00,860.50,583.60,5845.50,4.74,4382.83,3.55,314.54


RAM GANGA,UTTARAKHAND,366.00,1200.79,362.34,1188.78,365.41,1198.85,323.00,1059.71,164.00,480.80,429.22,2109.25,1.71,1854.88,1.50,168.18


TEHRI,UTTARAKHAND,829.79,2722.41,817.20,2681.10,819.4,2688.32,740.04,2427.95,309.00,1291.49,1002.38,2615.00,2.12,2121.49,1.72,2958.52


SARDAR SAROVAR,GUJARAT,138.68,454.99,121.51,398.65,121.63,399.05,110.84,363.65,5469.00,1817.55,399.29,5760.00,4.67,1491.66,1.21,3038.07


UKAI,GUJARAT,105.16,345.01,103.19,338.56,102.89,337.57,82.30,270.01,1080.00,813.08,666.75,6619.15,5.37,5769.97,4.68,266.86


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,396.10,1299.53,385.83,1265.85,381.00,1250.00,420.48,725.00,472.95,6911.19,5.60,4651.76,3.77,54.70


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.97,849.64,258.88,849.34,243.24,798.03,2628.00,1316.12,932.15,9706.00,7.87,6973.32,5.65,2406.02


BHIRA,MAHARASHTRA,606.03,1988.29,604.47,1983.17,604.42,1983.01,590.09,1935.99,790.00,618.80,544.46,522.76,0.42,459.95,0.37,268.61


KOYNA,MAHARASHTRA,657.91,2158.50,654.89,2148.60,657.91,2158.50,609.60,2000.00,3130.00,3126.10,2706.00,2677.14,2.17,2322.20,1.88,451.30


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.00,2746.06,837.1,2746.39,513.59,1685.01,670.00,551.60,492.19,892.55,0.72,796.41,0.65,274.74


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,171.57,562.89,179.62,589.30,150.88,495.01,2237.00,1398.13,864.71,6537.80,5.30,4284.39,3.47,952.52


SRISAILAM,ANDHRA PRADESH,269.75,885.01,264.51,867.81,269.66,884.71,243.84,800.00,4300.00,1391.84,863.86,7105.96,5.76,4447.62,3.61,924.07


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,519.62,1704.79,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,412.02

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,554.10,1817.91,548.45,1799.38,513.52,1684.78,542.00,2885.00,2026.08,108.04,93204.26,75.56,244.84


SHARAVATHY,KARNATAKA,554.43,1819.00,553.23,1815.06,552.74,1813.45,522.73,1714.99,5564.00,4557.03,4162.63,4297.08,3.48,3925.17,3.18,3353.81


IDAMALAYAR,KERALA,169.00,554.46,168.00,551.18,169,554.46,114.99,377.26,380.00,254.45,247.29,1017.80,0.83,989.29,0.80,182.20


IDUKKI,KERALA,732.35,2402.72,727.31,2386.19,728.02,2388.52,694.94,2279.99,2398.00,2146.32,1737.59,1459.50,1.18,1179.38,0.96,1701.48
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Nov-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
