INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,256.73,842.29,256.94,842.98,243.24,798.03,2628.00,1316.12,712.54,9706.00,7.87,5359.25,4.34,1582.51


BHIRA,MAHARASHTRA,606.03,1988.29,601.98,1975.00,602.3,1976.05,590.09,1935.99,790.00,618.80,433.97,522.76,0.42,366.62,0.30,231.41


KOYNA,MAHARASHTRA,657.91,2158.50,657.91,2158.49,655.93,2152.00,609.60,2000.00,3130.00,3126.10,3125.68,2677.14,2.17,2676.90,2.17,431.05


MACHKUND,ANDHRA PRADESH,838.20,2750.00,838.00,2749.34,831.48,2727.95,513.59,1685.01,670.00,551.60,541.73,892.55,0.72,876.58,0.71,461.06


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,178.19,584.61,166.6,546.59,150.88,495.01,2237.00,1398.13,1282.25,6537.80,5.30,6061.97,4.91,1157.66


SRISAILAM,ANDHRA PRADESH,269.75,885.01,268.71,881.59,268.19,879.89,243.84,800.00,4300.00,1391.84,1271.71,7105.96,5.76,6546.94,5.31,1534.60


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,518.62,1701.51,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,455.38

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,545.74,1790.49,545.52,1789.76,513.52,1684.78,542.00,2885.00,1419.58,108.04,65300.37,52.94,211.18


SHARAVATHY,KARNATAKA,554.43,1819.00,551.75,1810.20,550.87,1807.32,522.73,1714.99,5564.00,4557.03,3714.48,4297.08,3.48,3502.59,2.84,2972.70


IDAMALAYAR,KERALA,169.00,554.46,157.08,515.35,159.16,522.18,114.99,377.26,380.00,254.45,170.58,1017.80,0.83,688.72,0.56,271.99


IDUKKI,KERALA,732.35,2402.72,729.08,2391.99,723.31,2373.06,694.94,2279.99,2398.00,2146.32,1878.18,1459.50,1.18,1277.16,1.04,1306.43
,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Jan-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,978.02,3208.73,978.05,3208.83,908.30,2979.99,1338.00,764.00,642.42,446.26,0.36,401.18,0.33,993.66


KUNDAH GROUP,TAMIL NADU,2460.63,1270,4166.67,1315.00,1270.00,750.00,346.50,0.28,1132.78


METTUR,TAMIL NADU,240.79,789.99,240.58,789.30,232.29,762.11,211.23,693.01,790.00,204.00,201.22,2504.70,2.03,2459.63,1.99,74.18


PERIYAR,TAMIL NADU,46.33,152.00,39.75,130.41,37.34,122.51,33.53,110.01,409.00,216.00,89.65,273.51,0.22,109.94,0.09,335.20


BALIMELA,ORISSA,462.08,1516.01,459.49,1507.50,449.4,1474.41,438.91,1439.99,1183.00,897.75,736.25,2675.96,2.17,2194.56,1.78,920.81


HIRAKUD,ORISSA,192.02,629.99,191.52,628.33,190.41,624.70,179.83,589.99,1174.00,372.28,342.96,4709.43,3.82,4388.05,3.56,788.09


INDRAVATI,ORISSA,641.84,2105.77,638.95,2096.29,637.23,2090.65,625.00,2050.52,1962.00,1213.13,446.15,1485.50,1.20,1149.08,0.93,1237.76


RENGALI,ORISSA,123.44,404.99,118.24,387.93,119.56,392.26,109.72,359.97,525.00,275.00,115.67,3167.81,2.57,1530.78,1.24,222.16


UPPER KOLAB,ORISSA,857.78,2814.24,855.93,2808.17,849.45,2786.91,843.78,2768.31,832.00,540.00,426.71,935.00,0.76,785.96,0.64,363.30


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.3,2520.67,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,498.60


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,02-Jan-2011,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,503.53,1652.00,489.51,1606.00,445.62,1462.01,5282.00,1728.80,1255.05,6516.07,5.28,4934.04,4.00,4506.07


PONG,PUNJAB,426.72,1400.00,416.77,1367.34,397.9,1305.45,384.05,1260.01,1123.00,1084.00,660.78,6946.00,5.63,4549.83,3.69,971.30


RANJIT SAGAR,PUNJAB,527.91,1731.99,513.18,1683.66,499.5,1638.78,487.91,1600.75,1507.00,390.30,251.29,7199.17,5.84,1147.95,0.93,1420.39


R.P. SAGAR,RAJASTHAN,352.81,1157.51,348.72,1144.10,345.39,1133.17,343.81,1127.99,459.00,175.66,83.96,1568.98,1.27,824.21,0.67,86.99


RIHAND,UTTAR PRADESH,268.22,879.99,257.19,843.80,258.01,846.49,252.98,829.99,920.00,860.50,165.90,5845.50,4.74,1202.87,0.98,133.69


RAM GANGA,UTTARAKHAND,366.00,1200.79,363.86,1193.77,335.73,1101.48,323.00,1059.71,164.00,480.80,455.10,2109.25,1.71,1897.89,1.54,89.95


TEHRI,UTTARAKHAND,829.79,2722.41,818.70,2686.02,809.45,2655.68,740.04,2427.95,309.00,1291.49,1034.09,2615.00,2.12,2176.99,1.76,2489.52


SARDAR SAROVAR,GUJARAT,138.68,454.99,121.87,399.84,121.15,397.47,110.84,363.65,5469.00,1817.55,418.78,5760.00,4.67,1556.86,1.26,2662.24


UKAI,GUJARAT,105.16,345.01,102.10,334.98,97.17,318.80,82.30,270.01,1080.00,813.08,597.32,6619.15,5.37,5311.29,4.31,341.26


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,382.90,1256.24,385.26,1263.98,381.00,1250.00,420.48,725.00,26.96,6911.19,5.60,323.42,0.26,66.30


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,256.74,842.32,256.84,842.65,243.24,798.03,2628.00,1316.12,713.43,9706.00,7.87,5365.67,4.35,1589.40


BHIRA,MAHARASHTRA,606.03,1988.29,601.97,1974.97,602.27,1975.95,590.09,1935.99,790.00,618.80,433.53,522.76,0.42,366.25,0.30,231.70


KOYNA,MAHARASHTRA,657.91,2158.50,657.91,2158.49,655.9,2151.90,609.60,2000.00,3130.00,3126.10,3125.68,2677.14,2.17,2676.90,2.17,432.39


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.99,2749.31,831.4,2727.69,513.59,1685.01,670.00,551.60,541.23,892.55,0.72,875.77,0.71,462.90


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,178.09,584.28,166.57,546.49,150.88,495.01,2237.00,1398.13,1275.14,6537.80,5.30,6032.78,4.89,1159.84


SRISAILAM,ANDHRA PRADESH,269.75,885.01,268.71,881.59,268.16,879.79,243.84,800.00,4300.00,1391.84,1271.71,7105.96,5.76,6546.94,5.31,1534.60


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,518.59,1701.41,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,456.07

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,545.61,1790.06,545.52,1789.76,513.52,1684.78,542.00,2885.00,1411.25,108.04,64914.25,52.63,213.34


SHARAVATHY,KARNATAKA,554.43,1819.00,551.70,1810.04,550.8,1807.09,522.73,1714.99,5564.00,4557.03,3699.36,4297.08,3.48,3488.33,2.83,2987.76


IDAMALAYAR,KERALA,169.00,554.46,156.86,514.63,159.06,521.85,114.99,377.26,380.00,254.45,169.24,1017.80,0.83,682.79,0.55,273.72


IDUKKI,KERALA,732.35,2402.72,729.05,2391.90,723.24,2372.83,694.94,2279.99,2398.00,2146.32,1875.78,1459.50,1.18,1275.53,1.03,1309.51
,DAILY REPORT OF HYDRO RESERVOIRS FOR,02-Jan-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,977.98,3208.60,978,3208.66,908.30,2979.99,1338.00,764.00,641.42,446.26,0.36,400.24,0.32,997.53


KUNDAH GROUP,TAMIL NADU,2454.79,1267,4156.82,1315.00,1270.00,748.22,346.50,0.28,1133.78


METTUR,TAMIL NADU,240.79,789.99,240.79,789.99,232.18,761.75,211.23,693.01,790.00,204.00,203.97,2504.70,2.03,2504.25,2.03,74.47


PERIYAR,TAMIL NADU,46.33,152.00,46.33,152.00,37.19,122.01,33.53,110.01,409.00,216.00,216.00,273.51,0.22,336.75


BALIMELA,ORISSA,462.08,1516.01,459.52,1507.60,449.4,1474.41,438.91,1439.99,1183.00,897.75,737.96,2675.96,2.17,2199.66,1.78,922.25


HIRAKUD,ORISSA,192.02,629.99,191.48,628.23,190.4,624.67,179.83,589.99,1174.00,372.28,341.21,4709.43,3.82,4367.70,3.54,789.62


INDRAVATI,ORISSA,641.84,2105.77,638.85,2095.96,637.24,2090.68,625.00,2050.52,1962.00,1213.13,419.58,1485.50,1.20,1137.43,0.92,1239.10


RENGALI,ORISSA,123.44,404.99,118.24,387.93,119.56,392.26,109.72,359.97,525.00,275.00,115.67,3167.81,2.57,1530.78,1.24,222.40


UPPER KOLAB,ORISSA,857.78,2814.24,855.93,2808.17,849.45,2786.91,843.78,2768.31,832.00,540.00,426.71,935.00,0.76,785.96,0.64,363.63


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.3,2520.67,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,500.25


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,03-Jan-2011,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,503.73,1652.66,489.26,1605.18,445.62,1462.01,5282.00,1728.80,1263.52,6516.07,5.28,4962.96,4.02,4514.87


PONG,PUNJAB,426.72,1400.00,416.69,1367.10,397.77,1305.02,384.05,1260.01,1123.00,1084.00,658.04,6946.00,5.63,4533.62,3.68,975.81


RANJIT SAGAR,PUNJAB,527.91,1731.99,513.03,1683.17,499.25,1637.96,487.91,1600.75,1507.00,390.30,249.85,7199.17,5.84,1138.80,0.92,1423.78


R.P. SAGAR,RAJASTHAN,352.81,1157.51,348.73,1144.12,345.35,1133.04,343.81,1127.99,459.00,175.66,84.08,1568.98,1.27,825.25,0.67,89.67


RIHAND,UTTAR PRADESH,268.22,879.99,257.16,843.70,257.98,846.39,252.98,829.99,920.00,860.50,164.60,5845.50,4.74,1193.78,0.97,134.74


RAM GANGA,UTTARAKHAND,366.00,1200.79,363.68,1193.18,335.42,1100.46,323.00,1059.71,164.00,480.80,455.05,2109.25,1.71,1895.67,1.54,92.95


TEHRI,UTTARAKHAND,829.79,2722.41,818.80,2686.35,809.8,2656.82,740.04,2427.95,309.00,1291.49,1036.21,2615.00,2.12,2180.69,1.77,2489.52


SARDAR SAROVAR,GUJARAT,138.68,454.99,120.66,395.87,121.13,397.41,110.84,363.65,5469.00,1817.55,353.74,5760.00,4.67,1337.64,1.08,2668.43


UKAI,GUJARAT,105.16,345.01,102.09,334.94,97.12,318.64,82.30,270.01,1080.00,813.08,596.61,6619.15,5.37,5306.21,4.30,341.26


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,382.51,1254.95,385.26,1263.98,381.00,1250.00,420.48,725.00,20.80,6911.19,5.60,232.20,0.19,67.54


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,256.70,842.19,256.84,842.65,243.24,798.03,2628.00,1316.12,709.89,9706.00,7.87,5340.16,4.33,1596.91


BHIRA,MAHARASHTRA,606.03,1988.29,601.96,1974.93,602.23,1975.82,590.09,1935.99,790.00,618.80,433.10,522.76,0.42,365.88,0.30,232.44


KOYNA,MAHARASHTRA,657.91,2158.50,657.91,2158.49,655.87,2151.80,609.60,2000.00,3130.00,3126.10,3125.68,2677.14,2.17,2676.90,2.17,433.76


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.97,2749.25,831.33,2727.46,513.59,1685.01,670.00,551.60,540.24,892.55,0.72,874.17,0.71,464.74


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,177.88,583.60,166.36,545.80,150.88,495.01,2237.00,1398.13,1260.52,6537.80,5.30,5972.78,4.84,1161.78


SRISAILAM,ANDHRA PRADESH,269.75,885.01,268.71,881.59,268.16,879.79,243.84,800.00,4300.00,1391.84,1271.71,7105.96,5.76,6546.94,5.31,1537.32


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,518.56,1701.31,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,456.72

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,545.49,1789.67,545.5,1789.70,513.52,1684.78,542.00,2885.00,1403.56,108.04,64557.97,52.34,215.20


SHARAVATHY,KARNATAKA,554.43,1819.00,551.49,1809.35,550.77,1806.99,522.73,1714.99,5564.00,4557.03,3640.52,4297.08,3.48,3432.86,2.78,3004.87


IDAMALAYAR,KERALA,169.00,554.46,156.66,513.98,158.96,521.52,114.99,377.26,380.00,254.45,168.04,1017.80,0.83,677.38,0.55,274.90


IDUKKI,KERALA,732.35,2402.72,729.03,2391.83,723.19,2372.67,694.94,2279.99,2398.00,2146.32,1874.21,1459.50,1.18,1274.46,1.03,1315.82
,DAILY REPORT OF HYDRO RESERVOIRS FOR,03-Jan-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,977.90,3208.33,977.9,3208.33,908.30,2979.99,1338.00,764.00,639.41,446.26,0.36,398.35,0.32,1002.01


KUNDAH GROUP,TAMIL NADU,2459.09,1266,4153.54,1315.00,1270.00,749.53,346.50,0.28,1135.92


METTUR,TAMIL NADU,240.79,789.99,240.79,789.99,232.02,761.22,211.23,693.01,790.00,204.00,203.97,2504.70,2.03,2504.25,2.03,74.76


PERIYAR,TAMIL NADU,46.33,152.00,46.33,152.00,37.09,121.69,33.53,110.01,409.00,216.00,216.00,273.51,0.22,338.30


BALIMELA,ORISSA,462.08,1516.01,459.52,1507.60,449.4,1474.41,438.91,1439.99,1183.00,897.75,737.96,2675.96,2.17,2199.66,1.78,925.12


HIRAKUD,ORISSA,192.02,629.99,191.46,628.15,190.38,624.61,179.83,589.99,1174.00,372.28,339.80,4709.43,3.82,4351.42,3.53,791.30


INDRAVATI,ORISSA,641.84,2105.77,638.85,2095.96,637.25,2090.72,625.00,2050.52,1962.00,1213.13,419.58,1485.50,1.20,1137.43,0.92,1241.91


RENGALI,ORISSA,123.44,404.99,118.22,387.86,119.56,392.26,109.72,359.97,525.00,275.00,115.38,3167.81,2.57,1525.22,1.24,222.79


UPPER KOLAB,ORISSA,857.78,2814.24,855.92,2808.14,849.45,2786.91,843.78,2768.31,832.00,540.00,426.26,935.00,0.76,785.56,0.64,364.35


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.31,2520.70,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,501.90


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Jan-2011,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,503.65,1652.41,489.01,1604.36,445.62,1462.01,5282.00,1728.80,1260.37,6516.07,5.28,4952.00,4.01,4524.07


PONG,PUNJAB,426.72,1400.00,416.62,1366.86,397.67,1304.69,384.05,1260.01,1123.00,1084.00,655.32,6946.00,5.63,4517.40,3.66,979.97


RANJIT SAGAR,PUNJAB,527.91,1731.99,512.77,1682.32,499.23,1637.89,487.91,1600.75,1507.00,390.30,247.37,7199.17,5.84,1122.94,0.91,1428.71


R.P. SAGAR,RAJASTHAN,352.81,1157.51,348.68,1143.97,345.31,1132.91,343.81,1127.99,459.00,175.66,83.18,1568.98,1.27,817.51,0.66,92.16


RIHAND,UTTAR PRADESH,268.22,879.99,257.13,843.60,257.95,846.29,252.98,829.99,920.00,860.50,163.30,5845.50,4.74,1184.69,0.96,136.36


RAM GANGA,UTTARAKHAND,366.00,1200.79,363.53,1192.68,335.12,1099.48,323.00,1059.71,164.00,480.80,455.00,2109.25,1.71,1893.82,1.54,95.95


TEHRI,UTTARAKHAND,829.79,2722.41,818.95,2686.84,808.7,2653.22,740.04,2427.95,309.00,1291.49,1039.39,2615.00,2.12,2186.24,1.77,2489.52


SARDAR SAROVAR,GUJARAT,138.68,454.99,120.73,396.10,121.07,397.21,110.84,363.65,5469.00,1817.55,357.44,5760.00,4.67,1350.34,1.09,2672.39


UKAI,GUJARAT,105.16,345.01,102.08,334.91,97.06,318.44,82.30,270.01,1080.00,813.08,596.08,6619.15,5.37,5302.40,4.30,341.26


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,382.43,1254.68,385.18,1263.71,381.00,1250.00,420.48,725.00,19.72,6911.19,5.60,220.55,0.18,68.88


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.86,849.28,256.78,842.45,243.24,798.03,2628.00,1316.12,920.64,9706.00,7.87,6911.16,5.60,1605.45


BHIRA,MAHARASHTRA,606.03,1988.29,601.97,1974.97,602.21,1975.75,590.09,1935.99,790.00,618.80,433.53,522.76,0.42,366.25,0.30,233.49


KOYNA,MAHARASHTRA,657.91,2158.50,657.85,2158.30,655.81,2151.61,609.60,2000.00,3130.00,3126.10,3117.66,2677.14,2.17,2672.28,2.17,436.10


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.96,2749.21,831.25,2727.20,513.59,1685.01,670.00,551.60,539.76,892.55,0.72,873.39,0.71,466.58


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,177.88,583.60,166.12,545.01,150.88,495.01,2237.00,1398.13,1260.52,6537.80,5.30,5972.78,4.84,1163.60


SRISAILAM,ANDHRA PRADESH,269.75,885.01,268.68,881.50,268.13,879.69,243.84,800.00,4300.00,1391.84,1268.37,7105.96,5.76,6529.65,5.29,1538.39


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,518.7,1701.77,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,457.39

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,545.39,1789.34,545.49,1789.67,513.52,1684.78,542.00,2885.00,1397.16,108.04,64261.37,52.10,216.95


SHARAVATHY,KARNATAKA,554.43,1819.00,551.58,1809.65,550.74,1806.89,522.73,1714.99,5564.00,4557.03,3665.68,4297.08,3.48,3456.58,2.80,3020.41


IDAMALAYAR,KERALA,169.00,554.46,156.56,513.65,158.86,521.19,114.99,377.26,380.00,254.45,167.44,1017.80,0.83,674.68,0.55,275.80


IDUKKI,KERALA,732.35,2402.72,728.98,2391.67,723.14,2372.51,694.94,2279.99,2398.00,2146.32,1870.24,1459.50,1.18,1271.76,1.03,1322.84
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Jan-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
