TEHRI,UTTARAKHAND,829.79,2722.41,815.30,2674.87,818.1,2684.06,740.04,2427.95,309.00,1291.49,962.67,2615.00,2.12,2051.19,1.66,3098.75


SARDAR SAROVAR,GUJARAT,138.68,454.99,120.81,396.36,120.89,396.62,110.84,363.65,5469.00,1817.55,361.65,5760.00,4.67,1364.81,1.11,3156.07


UKAI,GUJARAT,105.16,345.01,102.02,334.72,102.75,337.11,82.30,270.01,1080.00,813.08,592.73,6619.15,5.37,5278.25,4.28,312.83


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,394.63,1294.71,384.35,1260.99,381.00,1250.00,420.48,725.00,390.65,6911.19,5.60,3926.29,3.18,124.19


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,257.04,843.31,258.36,847.64,243.24,798.03,2628.00,1316.12,740.42,9706.00,7.87,5559.96,4.51,2609.29


BHIRA,MAHARASHTRA,606.03,1988.29,602.99,1978.31,603.34,1979.46,590.09,1935.99,790.00,618.80,478.08,522.76,0.42,403.88,0.33,284.83


KOYNA,MAHARASHTRA,657.91,2158.50,652.64,2141.20,657.91,2158.50,609.60,2000.00,3130.00,3126.10,2444.80,2677.14,2.17,2100.60,1.70,510.02


MACHKUND,ANDHRA PRADESH,838.20,2750.00,836.13,2743.21,837.93,2749.11,513.59,1685.01,670.00,551.60,449.22,892.55,0.72,726.89,0.59,330.56


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,163.80,537.40,178.8,586.61,150.88,495.01,2237.00,1398.13,471.53,6537.80,5.30,2474.81,2.01,1055.25


SRISAILAM,ANDHRA PRADESH,269.75,885.01,263.19,863.48,269.69,884.81,243.84,800.00,4300.00,1391.84,759.92,7105.96,5.76,3913.23,3.17,961.13


ALMATTI,KARNATAKA,519.62,1704.79,519.62,1704.79,519.62,1704.79,505.97,1660.01,483.00,175.35,175.37,2631.50,2.13,452.52

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,551.75,1810.20,548.1,1798.23,513.52,1684.78,542.00,2885.00,1843.54,108.04,84790.35,68.74,300.38


SHARAVATHY,KARNATAKA,554.43,1819.00,554.43,1819.00,552.85,1813.81,522.73,1714.99,5564.00,4557.03,4556.63,4297.08,3.48,4296.70,3.48,3769.19


IDAMALAYAR,KERALA,169.00,554.46,167.00,547.90,162.3,532.48,114.99,377.26,380.00,254.45,240.07,1017.80,0.83,960.40,0.78,208.24


IDUKKI,KERALA,732.35,2402.72,726.48,2383.46,729.75,2394.19,694.94,2279.99,2398.00,2146.32,1671.66,1459.50,1.18,1136.73,0.92,1951.70
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Dec-2011,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
