MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.74,2748.49,837.01,2746.10,513.59,1685.01,670.00,551.60,528.89,892.55,0.72,855.81,0.69,303.74


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,161.85,531.00,171.88,563.91,150.88,495.01,2237.00,1398.13,388.09,6537.80,5.30,2061.32,1.67,104.35


SRISAILAM,ANDHRA PRADESH,269.75,885.01,263.62,864.90,264.51,867.81,243.84,800.00,4300.00,1391.84,792.79,7105.96,5.76,4081.86,3.31,277.60


ALMATTI,KARNATAKA,519.62,1704.79,518.60,1701.44,519.62,1704.79,505.97,1660.01,483.00,175.35,144.63,2631.50,2.13,2195.87,1.78,317.01

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,548.55,1799.70,554.15,1818.08,513.52,1684.78,542.00,2885.00,1609.60,108.04,74032.31,60.02,127.29


SHARAVATHY,KARNATAKA,554.43,1819.00,550.90,1807.41,553.15,1814.80,522.73,1714.99,5564.00,4557.03,3476.08,4297.08,3.48,3277.79,2.66,2626.03


IDAMALAYAR,KERALA,169.00,554.46,149.96,491.99,167.94,550.98,114.99,377.26,380.00,254.45,128.68,1017.80,0.83,518.95,0.42,168.29


IDUKKI,KERALA,732.35,2402.72,711.59,2334.61,727.28,2386.09,694.94,2279.99,2398.00,2146.32,704.03,1459.50,1.18,490.94,0.40,1170.19
,DAILY REPORT OF HYDRO RESERVOIRS FOR,03-Nov-2012,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,976.48,3203.67,977.18,3205.97,908.30,2979.99,1338.00,764.00,605.18,446.26,0.36,375.81,0.30,561.12


KUNDAH GROUP,TAMIL NADU,2887.89,1197.7,3929.46,1315.00,1270.00,880.23,346.50,0.28,592.87


METTUR,TAMIL NADU,240.79,789.99,225.05,738.35,232.76,763.65,211.23,693.01,790.00,204.00,47.03,2504.70,2.03,739.35,0.60,68.97


PERIYAR,TAMIL NADU,46.33,152.00,36.88,121.00,38.74,127.10,33.53,110.01,409.00,216.00,43.99,273.51,0.22,55.96,0.05,110.75


BALIMELA,ORISSA,462.08,1516.01,458.27,1503.50,446.01,1463.29,438.91,1439.99,1183.00,897.75,672.12,2675.96,2.17,2003.43,1.62,217.56


HIRAKUD,ORISSA,192.02,629.99,191.83,629.37,191.2,627.30,179.83,589.99,1174.00,372.28,361.22,4709.43,3.82,4592.87,3.72,737.19


INDRAVATI,ORISSA,641.84,2105.77,639.60,2098.43,630.61,2068.93,625.00,2050.52,1962.00,1213.13,618.88,1485.50,1.20,1224.85,0.99,1094.04


RENGALI,ORISSA,123.44,404.99,122.99,403.51,123.3,404.53,109.72,359.97,525.00,275.00,234.02,3167.81,2.57,2994.22,2.43,580.49


UPPER KOLAB,ORISSA,857.78,2814.24,856.64,2810.50,849.6,2787.40,843.78,2768.31,832.00,540.00,458.68,935.00,0.76,814.38,0.66,244.31


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.5,2521.33,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,321.62


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Nov-2012,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,503.99,1653.51,509.67,1672.15,445.62,1462.01,5282.00,1728.80,1274.28,6516.07,5.28,5000.20,4.05,3029.34


PONG,PUNJAB,426.72,1400.00,419.33,1375.74,420.38,1379.20,384.05,1260.01,1123.00,1084.00,759.18,6946.00,5.63,5129.33,4.16,1004.54


RANJIT SAGAR,PUNJAB,527.91,1731.99,520.87,1708.89,521.06,1709.51,487.91,1600.75,1507.00,390.30,320.98,7199.17,5.84,1633.15,1.32,948.37


R.P. SAGAR,RAJASTHAN,352.81,1157.51,351.63,1153.64,350.66,1150.46,343.81,1127.99,459.00,175.66,144.38,1568.98,1.27,1340.00,1.09,43.34


RIHAND,UTTAR PRADESH,268.22,879.99,263.26,863.70,264.99,869.39,252.98,829.99,920.00,860.50,496.15,5845.50,4.74,3624.21,2.94,453.73


RAM GANGA,UTTARAKHAND,366.00,1200.79,366.00,1200.79,362.34,1188.78,323.00,1059.71,164.00,480.80,480.81,2109.25,1.71,123.05


TEHRI,UTTARAKHAND,829.79,2722.41,824.50,2705.05,817.2,2681.10,740.04,2427.95,309.00,1291.49,1163.57,2615.00,2.12,2400.59,1.95,1930.31


SARDAR SAROVAR,GUJARAT,138.68,454.99,121.12,397.38,121.51,398.65,110.84,363.65,5469.00,1817.55,378.17,5760.00,4.67,1420.98,1.15,2430.78


UKAI,GUJARAT,105.16,345.01,101.36,332.56,103.19,338.55,82.30,270.01,1080.00,813.08,554.51,6619.15,5.37,5005.60,4.06,446.30


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,398.31,1306.79,396.1,1299.54,381.00,1250.00,420.48,725.00,615.80,6911.19,5.60,5891.90,4.78,73.83


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,260.52,854.72,258.97,849.64,243.24,798.03,2628.00,1316.12,1108.52,9706.00,7.87,8210.47,6.66,1867.96


BHIRA,MAHARASHTRA,606.03,1988.29,604.85,1984.42,604.47,1983.17,590.09,1935.99,790.00,618.80,561.91,522.76,0.42,474.70,0.38,275.18


KOYNA,MAHARASHTRA,657.91,2158.50,657.91,2158.49,654.89,2148.59,609.60,2000.00,3130.00,3126.10,3125.68,2677.14,2.17,2676.90,2.17,399.05


MACHKUND,ANDHRA PRADESH,838.20,2750.00,838.08,2749.61,837,2746.06,513.59,1685.01,670.00,551.60,545.67,892.55,0.72,882.96,0.72,304.86


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,161.91,531.20,171.57,562.89,150.88,495.01,2237.00,1398.13,390.63,6537.80,5.30,2073.91,1.68,104.35


SRISAILAM,ANDHRA PRADESH,269.75,885.01,263.80,865.49,264.51,867.81,243.84,800.00,4300.00,1391.84,806.83,7105.96,5.76,4153.97,3.37,281.36


ALMATTI,KARNATAKA,519.62,1704.79,518.60,1701.44,519.62,1704.79,505.97,1660.01,483.00,175.35,144.63,2631.50,2.13,2195.87,1.78,318.77

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,548.60,1799.87,554.1,1817.91,513.52,1684.78,542.00,2885.00,1613.10,108.04,74194.81,60.15,127.29


SHARAVATHY,KARNATAKA,554.43,1819.00,550.90,1807.41,553.23,1815.06,522.73,1714.99,5564.00,4557.03,3476.08,4297.08,3.48,3277.79,2.66,2632.54


IDAMALAYAR,KERALA,169.00,554.46,149.92,491.86,168,551.18,114.99,377.26,380.00,254.45,128.46,1017.80,0.83,518.05,0.42,168.49


IDUKKI,KERALA,732.35,2402.72,711.56,2334.51,727.31,2386.19,694.94,2279.99,2398.00,2146.32,700.97,1459.50,1.18,489.88,0.40,1172.31
,DAILY REPORT OF HYDRO RESERVOIRS FOR,04-Nov-2012,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
