day,MW,Temp,Trend,Random,Seasonal
4/6/11,294.525125,31.94166667,NA,NA,-40.84901341
4/7/11,291.30975,26.675,NA,NA,-43.57707527
4/8/11,296.3663333,24.13333333,NA,NA,-42.93723195
4/9/11,286.0668958,28.125,NA,NA,-39.48982501
4/10/11,276.5589792,32.5,NA,NA,-39.44506395
4/11/11,299.0714375,26.56666667,NA,NA,-26.16531448
4/12/11,313.3221458,23.78333333,NA,NA,-23.31806088
4/13/11,311.7590833,27.78333333,NA,NA,-30.07435741
4/14/11,309.4004167,31.14166667,NA,NA,-39.28754919
4/15/11,299.0257292,26.55833333,NA,NA,-41.28218079
4/16/11,279.7253333,24.10833333,NA,NA,-23.34424365
4/17/11,266.1342708,28.75833333,NA,NA,-9.093613217
4/18/11,289.344375,32.21666667,NA,NA,-9.148354571
4/19/11,297.253125,27.00833333,NA,NA,-15.84261778
4/20/11,299.4728958,24.05416667,NA,NA,-24.25588188
4/21/11,294.5433333,27.30416667,NA,NA,-30.79792335
4/22/11,292.65225,30.93333333,NA,NA,-40.38324471
4/23/11,271.9775,25.81666667,NA,NA,-28.43985695
4/24/11,258.4879792,22.71666667,NA,NA,-18.16057402
4/25/11,264.7552083,26.60833333,NA,NA,-5.429841091
4/26/11,287.83525,31.77083333,NA,NA,-5.861077803
4/27/11,291.9463333,25.63333333,NA,NA,-10.14964096
4/28/11,297.8609167,21.5125,NA,NA,-21.21743916
4/29/11,287.5759583,26.85,NA,NA,-22.41016548
4/30/11,281.9121875,31.81666667,NA,NA,-9.34306138
5/1/11,261.693,25.48333333,NA,NA,-9.328295128
5/2/11,288.6318542,21.74166667,NA,NA,-41.92310074
5/3/11,292.6948333,26.53333333,NA,NA,-20.76537
5/4/11,297.6665,31.75,NA,NA,-18.47151285
5/5/11,304.7352708,25.09166667,NA,NA,-28.33590947
5/6/11,307.8901458,21.475,NA,NA,-30.11499185
5/7/11,285.9706458,26.425,NA,NA,-23.24985251
5/8/11,274.45075,31.75416667,NA,NA,-4.862871337
5/9/11,295.489875,25.97916667,NA,NA,1.508769262
5/10/11,295.3279375,21.79166667,NA,NA,-8.170170314
5/11/11,294.753125,26.34166667,NA,NA,-8.902629491
5/12/11,295.6421458,30.45833333,NA,NA,-19.85263692
5/13/11,296.4555,25.1625,NA,NA,-22.63006812
5/14/11,279.8849167,21.09583333,NA,NA,-8.855632565
5/15/11,262.4846667,25.5,NA,NA,-0.81837484
5/16/11,301.8960208,31.84166667,NA,NA,7.72605938
5/17/11,320.4563333,24.03333333,NA,NA,2.430457951
5/18/11,337.2835417,20.9,NA,NA,-14.77853524
5/19/11,323.3106458,26.6,NA,NA,-19.08139373
5/20/11,325.9061458,31.34166667,NA,NA,-17.48640195
5/21/11,299.9502292,23.16666667,NA,NA,-20.14939085
5/22/11,271.3143333,18.77916667,NA,NA,8.591508012
5/23/11,306.2634417,24.64583333,NA,NA,10.51377842
5/24/11,316.6685625,30.50833333,NA,NA,9.388726348
5/25/11,319.9090417,21.8,NA,NA,9.527349226
5/26/11,314.5275833,17.66666667,NA,NA,-6.282769174
5/27/11,311.5775208,21.28333333,NA,NA,-10.16721476
5/28/11,290.8630833,27.15,NA,NA,5.676664712
5/29/11,279.2561458,22.68333333,NA,NA,3.855095213
5/30/11,306.6435625,20.95,NA,NA,9.994676959
5/31/11,324.84425,24.70833333,NA,NA,23.03525097
6/1/11,323.2640833,29.975,NA,NA,15.48393395
6/2/11,308.0415,23.18333333,NA,NA,-1.739867736
6/3/11,328.5253958,18.925,NA,NA,3.828186119
6/4/11,310.9848542,25.49166667,NA,NA,10.34692643
6/5/11,293.8598125,30.79166667,NA,NA,21.34819041
6/6/11,316.7243125,22.24166667,NA,NA,27.26426325
6/7/11,328.9734417,18.175,NA,NA,27.52969226
6/8/11,329.287,23.83333333,NA,NA,20.2230242
6/9/11,327.3903333,30.45,NA,NA,13.82719152
6/10/11,334.4917292,22.05,NA,NA,3.456183837
6/11/11,320.279125,17.96666667,NA,NA,25.48331193
6/12/11,306.65975,23.125,NA,NA,42.80596708
6/13/11,301.2988333,29.51666667,NA,NA,35.30387809
6/14/11,322.5548542,22.08333333,NA,NA,36.02481714
6/15/11,339.2727813,18.98333333,NA,NA,25.28497068
6/16/11,340.4980417,24.18333333,NA,NA,19.39619487
6/17/11,345.6853958,29.59166667,NA,NA,16.70268686
6/18/11,317.227625,21.61666667,NA,NA,20.9876736
6/19/11,303.7856667,18.25,NA,NA,33.74617045
6/20/11,337.8992292,24.24166667,NA,NA,33.92994856
6/21/11,341.2115625,30.04166667,NA,NA,35.28843923
6/22/11,347.9753333,21.98333333,NA,NA,33.57529701
6/23/11,352.2656042,18.4,NA,NA,16.4824397
6/24/11,348.547875,23.49166667,NA,NA,22.76739557
6/25/11,315.9593333,29.51666667,NA,NA,33.42718222
6/26/11,312.8971042,21.95,NA,NA,42.04071146
6/27/11,340.083,18.05833333,NA,NA,47.231326
6/28/11,348.9960208,22.7,NA,NA,45.27695503
6/29/11,350.763125,28.8125,NA,NA,46.63956735
6/30/11,347.6017292,21.18333333,NA,NA,22.82193095
7/1/11,340.0680417,17.79583333,NA,NA,15.99951605
7/2/11,325.1916875,22.72916667,314.913674,-12.00503474,22.28304827
7/3/11,289.0650208,27.5125,314.8331757,-54.76663781,28.99848295
7/4/11,337.426625,20.25833333,314.8507523,-12.15981478,34.73568748
7/5/11,345.7845625,17.74166667,314.7920101,-4.71812594,35.71067833
7/6/11,352.0004792,22.75,314.777245,-7.189916324,44.41315045
7/7/11,350.7185208,26.925,314.7711514,4.516208436,31.43116096
7/8/11,348.5496875,18.65,314.7659965,22.16986688,11.6138241
7/9/11,322.7038958,15.35833333,314.7398536,-7.165768269,15.12981051
7/10/11,297.2225208,21.31666667,314.7339156,-35.99258432,18.48118953
7/11/11,338.3637083,27.29166667,314.8341184,-15.11032329,38.63991321
7/12/11,342.6311042,19.01666667,314.8788669,-12.26716189,40.01939918
7/13/11,334.8948958,15.85,314.9052654,-19.59236365,39.58199404
7/14/11,345.4508958,21.825,314.8559638,1.759353538,28.83557851
7/15/11,343.2077708,27.2625,314.8729886,7.443431247,20.89135097
7/16/11,317.4263958,19.19166667,314.8692826,-17.38649065,19.94360392
7/17/11,295.1133125,15.8625,314.910515,-45.20881795,25.4116154
7/18/11,346.8524583,22.1375,315.1021229,-11.34970804,43.10004345
7/19/11,349.8811667,27.27083333,315.1542694,-10.46704401,45.19394123
7/20/11,353.883875,19.18888889,315.2054206,-11.47531138,50.1537658
7/21/11,349.0112917,17.78888889,315.2364975,-4.311779553,38.08657375
7/22/11,349.1208125,22.05138889,315.2041374,10.69108803,23.22558705
7/23/11,328.0364375,27.3125,315.1448552,-11.46141893,24.3530012
7/24/11,308.5711667,19.43333333,315.0949156,-40.06719964,33.54345075
7/25/11,351.0826667,16.48333333,315.1477238,-16.10526168,52.04020451
7/26/11,342.912875,20.65833333,315.1934682,-25.96559928,53.68500604
7/27/11,356.8246042,26.825,315.2047321,-16.40431501,58.02418707
7/28/11,353.7230208,19.56666667,315.185818,-10.06729269,48.60449551
7/29/11,357.724125,16.125,315.1501248,13.56070713,29.01329306
7/30/11,330.1965625,20.34166667,315.1375501,-18.60978439,33.66879674
7/31/11,329.0770208,26.89166667,315.0862079,-30.75036551,44.74117849
8/1/11,367.5197292,19.97083333,315.1497464,-9.116379303,61.48636207
8/2/11,373.8417708,16.45416667,315.1251121,-1.347473055,60.06413179
8/3/11,363.0893542,21.39166667,315.1259046,-7.03281032,54.99625986
8/4/11,341.7474583,27.575,315.1372954,-3.230133752,29.84029665
8/5/11,365.7694375,19.81666667,315.1499118,24.70333269,25.91619299
8/6/11,345.9120833,16.8,315.0981397,1.122671761,29.6912719
8/7/11,336.1581458,21.21666667,315.0240018,-23.76403323,44.89817724
8/8/11,372.122875,26.86666667,315.0640018,3.53441054,53.52446262
8/9/11,373.2805833,19.9,315.0449411,11.56526433,46.67037794
8/10/11,380.4741458,16.61666667,315.0398091,25.36246381,40.07187288
8/11/11,378.4684375,21.93333333,315.0358129,31.93833406,31.49429058
8/12/11,380.904125,27.66666667,315.0414198,39.24586659,26.61683865
8/13/11,355.055125,20.79722222,315.005136,16.60382325,23.44616572
8/14/11,332.1692083,18.42222222,314.9847361,-14.22794223,31.41241447
8/15/11,342.9989583,21.72222222,315.0241325,-0.613571423,28.58839727
8/16/11,386.336875,26.725,315.0319236,38.00176118,33.30319024
8/17/11,380.6024792,18.99166667,315.0566464,13.37250426,52.17332849
8/18/11,371.0419583,15.25833333,315.1433044,14.15560754,41.74304639
8/19/11,335.3590208,20.575,315.1612688,17.49548888,2.702263105
8/20/11,301.3795625,26.675,315.1028642,-16.72977875,3.006477082
8/21/11,299.3723333,18.025,315.022478,-15.36040584,-0.289738869
8/22/11,347.5393125,13.71666667,315.0338669,2.767320995,29.73812465
8/23/11,355.5355208,20.18333333,314.9985632,-1.348755216,41.88571285
8/24/11,368.23,26.45,314.997758,9.037224739,44.19501725
8/25/11,356.1858542,22.3,314.9470786,5.581482547,35.65729306
8/26/11,347.629375,19.9,314.8851976,11.15370373,21.59047365
8/27/11,329.585125,22.375,314.7848163,6.456019076,8.34428964
8/28/11,333.1271667,26.975,314.716148,-10.27773333,28.68875197
8/29/11,367.5417708,21.65833333,314.7487251,8.267164936,44.52588082
8/30/11,355.8499583,18.04166667,314.735033,-2.065662001,43.18058733
8/31/11,324.4112292,22.51666667,314.7040041,-14.30999276,24.01721786
9/1/11,340.8122083,27.74166667,314.6702154,19.01635949,7.125633469
9/2/11,326.61125,21.91666667,314.6699966,16.89644144,-4.955188012
9/3/11,320.47875,19.05833333,314.6624374,-0.90045563,6.716768193
9/4/11,326.7584583,21.98333333,314.640899,-8.686612934,20.8041723
9/5/11,367.2988958,27.00833333,314.7338243,7.543777163,45.02129442
9/6/11,373.1589583,21.325,314.8101637,12.69109015,45.65770444
9/7/11,352.9961667,17.9,314.8796564,3.138795728,34.97771449
9/8/11,373.9881667,22,314.9446205,32.15646147,26.88708465
9/9/11,342.7089583,26.63333333,315.0121483,29.46604447,-1.769234417
9/10/11,341.63225,18.64583333,315.033741,10.89978139,15.69872759
9/11/11,324.9119375,15.12083333,315.0554148,-16.21657642,26.07309911
9/12/11,349.2843125,21.95833333,315.2044819,-8.360149253,42.43997987
9/13/11,343.7370979,26.3,315.2509413,-17.23361717,45.71977378
9/14/11,364.7147083,18.28333333,315.3446601,4.436134572,44.93391362
9/15/11,366.36275,14.75833333,315.4258917,11.13139481,39.80546349
9/16/11,362.2539375,20.33333333,315.5310672,31.60169092,15.12117942
9/17/11,332.4661458,26.075,315.6213794,7.900119068,8.944647336
9/18/11,352.9779375,18.03333333,315.7025635,-4.363565133,41.63893913
9/19/11,369.9766667,14.475,315.9015186,-1.93332463,56.00847266
9/20/11,371.2495,20.28333333,316.0285653,4.414770301,50.80616437
9/21/11,369.6147708,26.69166667,316.089643,6.171181779,47.35394604
9/22/11,371.6879167,19.675,316.1240785,20.61899439,34.94484382
9/23/11,369.2644313,16.125,316.1769528,37.03388684,16.05359164
9/24/11,330.1421875,20.94166667,316.1877299,-2.369162063,16.32361962
9/25/11,315.9937772,26.3,316.1491605,-26.75953485,26.60415148
9/26/11,352.6527292,19.725,316.2252295,-5.840106232,42.26760591
9/27/11,373.1556667,16.425,316.2359989,4.610292638,52.30937508
9/28/11,375.0320417,20.4,316.2095793,8.822380012,50.00008234
9/29/11,376.8870417,26.65833333,316.1488669,34.18212342,26.55605138
9/30/11,353.6804167,17.875,316.1172848,28.98802563,8.57510624
10/1/11,325.0773958,13.85833333,316.0580378,-8.293972724,17.31333079
10/2/11,310.5225,19.51666667,316.0221552,-36.82407966,31.32442449
10/3/11,355.0630625,26.18333333,316.0925016,-13.67048201,52.64104294
10/4/11,372.7559167,17.51666667,316.156679,-3.471070908,60.0703086
10/5/11,372.3023958,15.15,316.1018838,3.580816619,52.61969545
10/6/11,382.5862917,18.56666667,316.0744162,19.60649638,46.90537904
10/7/11,384.4963958,23.66666667,316.0489162,30.45671848,37.99076111
10/8/11,356.6795417,18.8,315.9779603,6.607347174,34.09423418
10/9/11,331.2038271,14.98333333,315.8977521,-24.11675088,39.42282582
10/10/11,380.2499792,18.7,315.8566841,-1.165882453,65.55917751
10/11/11,387.2072083,24.50833333,315.8466922,5.50742935,65.85308677
10/12/11,390.1350208,18.18333333,315.793995,9.986348477,64.35467736
10/13/11,383.2982708,14.94166667,315.7385419,14.48803437,53.07169455
10/14/11,379.3506313,18.11666667,315.7064984,18.84648979,44.79764304
10/15/11,346.535875,25.29166667,315.6634558,-2.030416481,32.9028357
10/16/11,345.6514375,17.41666667,315.6548081,-13.20418852,43.2008179
10/17/11,386.349375,15.75,315.7567197,22.4398462,48.15280915
10/18/11,374.8130208,19.675,315.7989354,3.499561127,55.5145243
10/19/11,378.2834792,24.71666667,315.8033735,2.736161803,59.74394383
10/20/11,378.3257917,17.9,315.7770946,12.29342096,50.25527612
10/21/11,377.076375,14.6,315.7823964,26.36627991,34.92769873
10/22/11,344.6864167,17.50833333,315.7696742,-7.1118244,36.02856691
10/23/11,318.7184792,23.90833333,315.7898398,-39.47578441,42.40442378
10/24/11,354.2714167,18.275,315.9103617,-16.27811006,54.63916501
10/25/11,363.7612292,15.48333333,316.0458557,-15.21826216,62.93363566
10/26/11,371.6916667,19.43333333,316.1138557,-5.112272647,60.69008359
10/27/11,365.9947708,24.06666667,316.1586634,15.31514126,34.5209662
10/28/11,371.4224167,16.99166667,316.173133,25.69185756,29.55742615
10/29/11,347.5334375,13.975,316.1911572,-2.327920714,33.67020101
10/30/11,330.5938125,18.1,316.2062804,-24.18138365,38.56891571
10/31/11,356.989875,24.01666667,316.3314803,-6.885706137,47.54410087
11/1/11,346.0581458,16,316.3069373,-15.4205089,45.17171744
11/2/11,362.2687917,12.775,316.3440982,24.76920489,21.15548852
11/3/11,361.3596667,17.125,316.3901663,21.41671655,23.55278383
11/4/11,352.5175833,23.6,316.409419,27.46957307,8.638591301
11/5/11,318.2314792,15.93333333,316.379432,-15.77064007,17.6226872
11/6/11,304.591125,12.73333333,316.3701639,-43.09355796,31.31451902
11/7/11,300.9860833,15.9,316.4934783,-51.98711505,36.47972006
11/8/11,301.5450208,21.70833333,316.5872013,-47.50326984,32.46108934
11/9/11,324.2907083,15,316.6820059,-29.76932773,37.37803017
11/10/11,338.7111458,12.30833333,316.7534904,-9.882235275,31.83989068
11/11/11,340.4527292,16.49583333,316.8183177,3.875245512,19.75916594
11/12/11,320.1902083,21.47916667,316.8303073,-15.77891618,19.13881725
11/13/11,304.8592917,16.3,316.849779,-44.16603558,32.17554823
11/14/11,343.2530625,13.55,317.0081496,-12.12900426,38.37391714
11/15/11,349.8772083,17.23333333,317.081172,7.499653209,25.29638313
11/16/11,342.2779583,22.51666667,317.0901951,-6.087363012,31.27512629
11/17/11,344.8797708,15.95,316.9980849,5.816303786,22.0653821
11/18/11,343.5183146,12.19166667,317.0118215,27.16484338,-0.658350271
11/19/11,319.2429375,16.025,316.9569585,5.2005087,-2.914529721
11/20/11,296.5409375,21.9625,316.9446548,-20.32333454,-0.080382716
11/21/11,325.5565,14.1875,317.1137478,-4.152555785,12.59530801
11/22/11,332.9785,11.9875,317.2102158,6.791685248,8.976598913
11/23/11,330.8470146,16.2375,317.2666104,14.40531358,-0.824909418
11/24/11,321.0936375,21.49166667,317.3268968,8.820534388,-5.05379372
11/25/11,310.8038333,16.69166667,317.3879211,17.31358668,-23.89767443
11/26/11,288.047625,13.85,317.3885752,-6.018316739,-23.32263346
11/27/11,270.890875,18.35,317.4381924,-30.81987811,-15.72743929
11/28/11,299.6478542,24.18333333,317.4808765,-11.48036902,-6.352653339
11/29/11,307.1255417,16.6,317.5436193,-7.851723678,-2.566353936
11/30/11,314.6593125,14.025,317.577942,-5.700550992,2.781921494
12/1/11,314.7306042,18.925,317.6106563,5.471738528,-8.351790661
12/2/11,319.618375,24.23333333,317.6736513,24.39831872,-22.453595
12/3/11,303.6551875,18.075,317.6285129,5.87398865,-19.84731401
12/4/11,286.6133542,14.20833333,317.5929678,-15.91807757,-15.06153609
12/5/11,294.9572917,16.65,317.7183796,-7.964272536,-14.79681541
12/6/11,277.3071875,23.45833333,317.7996452,-17.52559361,-22.96686406
12/7/11,307.6075208,15.20833333,317.83741,2.516999062,-12.74688824
12/8/11,309.4421458,11.55833333,317.8737704,10.64435172,-19.0759763
12/9/11,310.9261042,16.08333333,317.9136374,17.36055843,-24.34809168
12/10/11,300.5556667,22.4,317.897261,2.739031432,-20.0806258
12/11/11,282.9794167,15.39166667,317.8873562,-19.49446373,-15.41347583
12/12/11,310.6026667,14.59166667,318.0111542,-0.747000125,-6.661487363
12/13/11,318.9309583,17.93333333,318.1516602,6.097571397,-5.31827331
12/14/11,309.1443542,21.025,318.2484823,6.024639227,-15.12876732
12/15/11,302.9845833,18.45833333,318.2920028,12.9304911,-28.23791053
12/16/11,296.0961396,16.64166667,318.3369599,21.59823469,-43.83905499
12/17/11,282.2613125,18.83333333,318.3060019,11.72364131,-47.76833075
12/18/11,271.6261042,24.28333333,318.311419,-10.49376404,-36.19155079
12/19/11,298.9458125,18.025,318.45866,7.19554664,-26.7083941
12/20/11,297.0370833,15.70833333,318.5195548,8.748024516,-30.23049599
12/21/11,299.8676667,18.3125,318.5636493,6.683503591,-25.37948618
12/22/11,294.4804583,22.07916667,318.6186845,12.39580468,-36.5340308
12/23/11,288.3135208,19.475,318.6437022,16.73681642,-47.06699778
12/24/11,276.9064792,17.375,318.6252617,7.530764579,-49.24954712
12/25/11,261.0559583,18.70833333,318.6558792,-17.21790519,-40.3820157
12/26/11,289.4417917,21.93333333,318.78016,15.46570103,-44.80406933
12/27/11,292.2682083,17.5,318.8503932,5.007013136,-31.58919797
12/28/11,291.6613958,15.26666667,318.9085657,5.726773185,-32.97394305
12/29/11,289.9445208,15.88333333,318.9580431,8.10899075,-37.12251306
12/30/11,285.9344583,19.8,319.016433,15.58379362,-48.66576825
12/31/11,264.9477083,15.26666667,318.995283,-0.634476132,-53.41309849
1/1/12,245.8464231,12.51666667,318.969116,-11.75766823,-61.36502463
1/2/12,262.6769583,15.36666667,319.1293376,11.57465792,-68.02703716
1/3/12,275.566375,20.125,319.1765259,10.50562048,-54.11577133
1/4/12,289.9170833,13.26666667,319.2193482,15.27618789,-44.57845277
1/5/12,294.410125,9.483333334,319.2696168,16.9570523,-41.81654405
1/6/12,294.6635167,13.11666667,319.293759,24.6944231,-49.32466546
1/7/12,285.8655208,17.45416667,319.2226269,18.08757583,-51.44468188
1/8/12,270.4922208,11.5875,319.1919462,-2.770630455,-45.92909493
1/9/12,298.0465833,9.375,319.3380015,12.81790823,-34.10932635
1/10/12,300.8942708,13.45,319.3887537,11.4595515,-29.95403433
1/11/12,298.5043125,19.21666667,319.4193479,15.8066157,-36.72165114
1/12/12,273.9919583,12.83333333,319.5031847,5.760421546,-51.2716479
1/13/12,292.9319792,8.741666667,319.4973311,22.97648672,-49.54183868
1/14/12,280.3859583,12.475,319.4634847,12.19796363,-51.27549
1/15/12,278.7888125,18.775,319.4578931,5.406610034,-46.07569068
1/16/12,306.0335417,10.75833333,319.6073535,13.45991318,-27.03372503
1/17/12,309.5441667,7.033333333,319.6422248,12.79308258,-22.89114076
1/18/12,310.0294792,10.225,319.6852129,19.52132612,-29.17705986
1/19/12,301.119375,17.99166667,319.7485529,22.83768378,-41.46686167
1/20/12,280.9573542,10.60416667,319.825859,17.527408,-56.39591281
1/21/12,259.6787292,6.9125,319.8296558,-0.474118875,-59.67680778
1/22/12,241.7470208,10.91666667,319.8152536,-21.13971625,-56.92851651
1/23/12,265.0486875,17.99166667,319.9672981,-9.77091949,-45.14769111
1/24/12,279.4483125,11.01666667,320.0132045,7.587279174,-48.15217121
1/25/12,278.212875,7.141666667,320.1172279,17.64671441,-59.55106733
1/26/12,281.1355208,10.025,320.1949838,19.00862974,-58.06809275
1/27/12,277.2591458,17.05833333,320.2897489,21.83283675,-64.86343982
1/28/12,266.3307083,5.758333333,320.2396549,10.76369018,-64.67263678
1/29/12,256.3000417,6.595833333,320.2684875,-6.651254109,-57.31719174
1/30/12,283.4276542,7.208333333,320.4151893,4.477945299,-41.46548046
1/31/12,283.2338333,14.6125,320.487031,1.857204946,-39.11040265
2/1/12,289.6434792,8.683333333,320.5210097,4.542698558,-35.42022912
2/2/12,288.4848958,5.633333333,320.583248,8.10774997,-40.20610215
2/3/12,282.9970417,7.633333333,320.677228,12.68836708,-50.36855338
2/4/12,264.2657917,14.35,320.6091238,-3.246649603,-53.09668257
2/5/12,249.017125,8.2875,320.5648766,-20.46648655,-51.08126508
2/6/12,269.4615625,7.4375,320.6669771,-13.54365629,-37.66175833
2/7/12,276.7483958,10.10833333,320.6902063,-10.64074928,-33.30106116
2/8/12,279.5425208,16.475,320.7286998,-7.582199749,-33.60397923
2/9/12,279.4428938,11.675,320.7074831,-5.378265366,-35.88632401
2/10/12,277.2205,9.308333333,320.6606704,6.093671719,-49.53384216
2/11/12,263.31525,11.69166667,320.5734175,-0.853154629,-56.40501283
2/12/12,249.1179375,19.1,320.4887162,-22.92997059,-48.44080815
2/13/12,268.0757708,11.65833333,320.600588,-12.86200098,-39.66281623
2/14/12,272.0397083,8.091666667,320.6484321,-16.79522548,-31.81349833
2/15/12,274.2800833,9.5875,320.5212088,-16.15093988,-30.09018557
2/16/12,274.2781042,16.82083333,320.5214762,-7.333818393,-38.90955367
2/17/12,268.2350417,10.525,320.5417738,6.046920518,-58.35365261
2/18/12,257.6553146,7.025,320.4791548,-1.049085224,-61.77475499
2/19/12,241.3931458,8.508333333,320.5255321,-22.40774332,-56.72464297
2/20/12,263.3088958,15.93333333,320.5690425,-11.26851276,-45.99163391
2/21/12,271.6390417,10.05833333,320.5907423,-4.287635547,-44.6640651
2/22/12,278.3011458,6.266666667,320.6078929,3.170564931,-45.47731196
2/23/12,277.8953958,8.958333334,320.5948619,3.054058155,-45.75352424
2/24/12,273.4064167,15.71666667,320.6058163,5.301241872,-52.5006415
2/25/12,264.3857708,10.10833333,320.5741542,-2.921856302,-53.2665271
2/26/12,253.95725,6.675,320.4994174,-19.55546013,-46.98670722
